OccurredOn,Date,Time,ELE-HV-B1-SWB_HLI_INC1_Hz,ELE-HV-B1-SWB_HLI_INC1_kW,ELE-HV-B1-SWB_HLI_INC1_kWH,ELE-HV-B1-SWB_HLI_INC1_L1_A,ELE-HV-B1-SWB_HLI_INC1_L12_V,ELE-HV-B1-SWB_HLI_INC1_L2_A,ELE-HV-B1-SWB_HLI_INC1_L23_V,ELE-HV-B1-SWB_HLI_INC1_L3_A,ELE-HV-B1-SWB_HLI_INC1_L31_V,ELE-HV-B1-SWB_HLI_INC1_PF,ELE-HV-B1-SWB_HLI_INC2_Hz,ELE-HV-B1-SWB_HLI_INC2_kW,ELE-HV-B1-SWB_HLI_INC2_kWH,ELE-HV-B1-SWB_HLI_INC2_L1_A,ELE-HV-B1-SWB_HLI_INC2_L12_V,ELE-HV-B1-SWB_HLI_INC2_L2_A,ELE-HV-B1-SWB_HLI_INC2_L23_V,ELE-HV-B1-SWB_HLI_INC2_L3_A,ELE-HV-B1-SWB_HLI_INC2_L31_V,ELE-HV-B1-SWB_HLI_INC2_PF
2025-06-19 01:20:00,2025-06-19,01:20:00,50.04,340.24,320192.2,9.57,22347.02,8.95,22349.04,8.53,22445.08,0.98,50.04,290.63,276546.75,8.43,22154.8,8.57,22160.19,7.62,22235.87,0.93
2025-06-19 01:25:00,2025-06-19,01:25:00,50.06,342.4,320219.38,9.62,22365.76,9.03,22365.76,8.54,22461.5,0.98,50.06,291.81,276569.86,8.45,22167.1,8.55,22173.44,7.66,22244.87,0.93
2025-06-19 01:30:00,2025-06-19,01:30:00,50.07,340.45,320244.03,9.55,22379.66,8.93,22378.65,8.5,22473.93,0.98,50.07,290.59,276590.96,8.37,22176.69,8.57,22182.91,7.6,22251.14,0.93
2025-06-19 01:35:00,2025-06-19,01:35:00,50.05,338.03,320275.4,9.44,22371.61,8.91,22373.45,8.49,22465.94,0.98,50.05,286.49,276617.78,8.38,22180.38,8.4,22186.5,7.52,22256.09,0.93
2025-06-19 01:40:00,2025-06-19,01:40:00,50.03,334.98,320307.13,9.39,22372.51,8.85,22373.18,8.36,22466.9,0.98,50.03,284.03,276644.51,8.35,22180.54,8.33,22186.04,7.42,22260.32,0.93
2025-06-19 01:45:00,2025-06-19,01:45:00,50.04,333.83,320328.48,9.31,22353.65,8.83,22354.09,8.29,22446.8,0.98,50.05,289.38,276662.78,8.44,22186.44,8.45,22192.18,7.6,22266.52,0.93
2025-06-19 01:50:00,2025-06-19,01:50:00,50.07,329.79,320360.43,9.28,22394.59,8.73,22394.36,8.24,22487.62,0.98,50.07,290.14,276690.62,8.48,22200.68,8.46,22207.46,7.57,22279.46,0.93
2025-06-19 01:55:00,2025-06-19,01:55:00,50.07,328.66,320387.2,9.24,22329.14,8.7,22328.73,8.19,22426.39,0.97,50.07,286.39,276714.17,8.4,22150.27,8.38,22156.3,7.53,22229.38,0.93
2025-06-19 02:00:00,2025-06-19,02:00:00,50.07,324.24,320419.7,9.17,22298.69,8.66,22297.65,8.1,22390.69,0.97,50.07,290.97,276742.78,8.48,22108.82,8.54,22115.73,7.67,22188.29,0.93
2025-06-19 02:05:00,2025-06-19,02:05:00,50.06,321.5,320442.0,9.08,22287.71,8.64,22288.18,8.03,22378.67,0.97,50.06,287.76,276762.96,8.45,22112.23,8.43,22117.92,7.58,22190.96,0.93
2025-06-19 02:10:00,2025-06-19,02:10:00,50.06,323.25,320468.1,9.09,22300.49,8.69,22302.03,8.08,22394.69,0.97,50.06,288.96,276786.1,8.48,22123.44,8.45,22129.7,7.61,22201.91,0.93
2025-06-19 02:15:00,2025-06-19,02:15:00,50.05,323.35,320495.22,9.09,22297.8,8.6,22299.51,8.1,22391.6,0.97,50.05,291.19,276810.38,8.51,22125.89,8.56,22132.14,7.64,22205.1,0.93
2025-06-19 02:20:00,2025-06-19,02:20:00,50.06,322.49,320522.92,9.03,22302.18,8.59,22303.78,8.03,22396.82,0.98,50.06,292.73,276835.57,8.58,22133.99,8.58,22140.02,7.66,22213.8,0.93
2025-06-19 02:25:00,2025-06-19,02:25:00,50.02,322.0,320547.91,9.01,22294.7,8.65,22295.58,8.01,22388.96,0.98,50.02,296.15,276858.34,8.71,22119.53,8.67,22126.19,7.7,22197.93,0.93
2025-06-19 02:30:00,2025-06-19,02:30:00,50.0,322.48,320575.92,9.1,22292.24,8.64,22291.63,7.97,22386.02,0.98,50.0,297.22,276884.34,8.71,22119.17,8.69,22125.7,7.71,22196.0,0.93
2025-06-19 02:35:00,2025-06-19,02:35:00,50.02,319.28,320602.87,8.96,22294.42,8.55,22292.93,7.96,22388.81,0.97,50.01,295.7,276909.35,8.79,22119.21,8.65,22125.72,7.63,22196.95,0.93
2025-06-19 02:40:00,2025-06-19,02:40:00,50.05,322.13,320629.14,9.06,22320.36,8.63,22320.31,8.03,22412.02,0.97,50.05,295.87,276933.67,8.72,22131.29,8.68,22137.65,7.67,22207.92,0.93
2025-06-19 02:45:00,2025-06-19,02:45:00,50.06,323.57,320654.82,9.11,22315.11,8.69,22315.25,8.06,22410.36,0.97,50.06,291.26,276956.97,8.54,22140.29,8.52,22147.74,7.62,22217.55,0.93
2025-06-19 02:50:00,2025-06-19,02:50:00,50.05,327.57,320683.15,9.18,22316.9,8.81,22316.99,8.14,22411.5,0.98,50.05,290.56,276982.36,8.53,22124.09,8.52,22131.75,7.63,22202.97,0.93
2025-06-19 02:55:00,2025-06-19,02:55:00,50.02,326.17,320709.15,9.21,22312.35,8.76,22313.42,8.09,22405.98,0.97,50.02,293.26,277005.57,8.52,22128.85,8.63,22136.43,7.69,22206.48,0.93
2025-06-19 03:00:00,2025-06-19,03:00:00,50.05,325.89,320740.31,9.16,22332.65,8.76,22331.97,8.1,22422.85,0.97,50.04,298.35,277033.75,8.63,22153.19,8.74,22160.31,7.81,22230.48,0.93
2025-06-19 03:05:00,2025-06-19,03:05:00,50.07,325.71,320764.0,9.13,22335.41,8.75,22335.12,8.11,22426.7,0.97,50.07,298.14,277055.4,8.68,22150.2,8.69,22158.49,7.84,22226.24,0.93
2025-06-19 03:10:00,2025-06-19,03:10:00,50.07,325.64,320791.91,9.1,22332.62,8.71,22331.73,8.08,22425.7,0.98,50.07,298.47,277080.48,8.75,22140.05,8.71,22147.48,7.8,22218.23,0.93
2025-06-19 03:15:00,2025-06-19,03:15:00,50.07,326.14,320819.07,9.1,22340.55,8.69,22340.81,8.1,22431.43,0.98,50.07,295.19,277105.69,8.69,22151.94,8.62,22159.23,7.75,22229.44,0.93
2025-06-19 03:20:00,2025-06-19,03:20:00,50.08,329.58,320846.34,9.26,22346.47,8.78,22346.43,8.08,22437.63,0.98,50.08,294.1,277130.34,8.63,22168.03,8.6,22174.87,7.72,22243.73,0.93
2025-06-19 03:25:00,2025-06-19,03:25:00,50.05,327.15,320875.68,9.24,22326.1,8.76,22326.15,8.0,22419.79,0.98,50.05,293.61,277156.72,8.61,22144.57,8.63,22151.49,7.73,22220.34,0.93
2025-06-19 03:30:00,2025-06-19,03:30:00,50.05,325.59,320902.18,9.13,22344.15,8.69,22343.93,8.07,22435.51,0.98,50.05,297.74,277180.73,8.72,22160.89,8.7,22168.48,7.84,22233.92,0.93
2025-06-19 03:35:00,2025-06-19,03:35:00,50.04,325.83,320930.89,9.09,22346.9,8.73,22343.59,8.09,22434.33,0.98,50.04,296.25,277207.06,8.66,22159.39,8.66,22166.66,7.78,22234.38,0.93
2025-06-19 03:40:00,2025-06-19,03:40:00,50.05,329.79,320955.56,9.25,22349.3,8.74,22348.66,8.22,22438.91,0.98,50.05,293.65,277229.38,8.65,22178.97,8.57,22185.92,7.71,22255.11,0.93
2025-06-19 03:45:00,2025-06-19,03:45:00,50.04,330.35,320984.88,9.15,22360.45,8.83,22360.82,8.2,22453.05,0.98,50.04,295.36,277255.7,8.61,22174.81,8.69,22181.7,7.74,22249.6,0.93
2025-06-19 03:50:00,2025-06-19,03:50:00,50.04,328.47,321011.1,9.12,22360.79,8.83,22363.14,8.2,22457.45,0.97,50.04,295.86,277279.14,8.64,22192.55,8.69,22201.39,7.72,22269.24,0.93
2025-06-19 03:55:00,2025-06-19,03:55:00,50.06,325.11,321039.13,9.13,22360.17,8.72,22360.84,8.09,22452.32,0.97,50.06,301.21,277304.94,8.77,22186.62,8.78,22195.59,7.86,22263.07,0.93
2025-06-19 04:00:00,2025-06-19,04:00:00,50.06,324.55,321066.2,9.13,22364.56,8.72,22366.12,8.07,22455.8,0.97,50.06,297.07,277329.86,8.65,22174.22,8.69,22182.55,7.76,22256.87,0.93
2025-06-19 04:05:00,2025-06-19,04:05:00,50.04,325.54,321089.31,9.12,22351.94,8.7,22354.29,8.12,22445.81,0.97,50.04,294.64,277350.78,8.61,22169.57,8.63,22177.53,7.74,22244.94,0.93
2025-06-19 04:10:00,2025-06-19,04:10:00,50.01,325.04,321119.92,9.1,22354.96,8.72,22357.14,8.11,22447.22,0.97,50.0,298.18,277378.61,8.71,22178.77,8.71,22186.31,7.77,22254.89,0.93
2025-06-19 04:15:00,2025-06-19,04:15:00,49.99,326.23,321146.03,9.16,22346.34,8.76,22350.35,8.1,22439.67,0.97,49.99,291.21,277402.33,8.54,22183.54,8.59,22193.38,7.69,22259.92,0.92
2025-06-19 04:20:00,2025-06-19,04:20:00,49.99,321.53,321169.12,9.03,22346.89,8.63,22349.31,8.0,22438.56,0.97,49.99,296.55,277423.36,8.64,22157.03,8.76,22167.9,7.81,22234.68,0.93
2025-06-19 04:25:00,2025-06-19,04:25:00,50.03,321.44,321201.51,9.06,22351.09,8.6,22352.75,7.97,22446.46,0.97,50.03,291.55,277452.95,8.59,22167.98,8.57,22178.54,7.71,22249.83,0.92
2025-06-19 04:30:00,2025-06-19,04:30:00,50.01,320.41,321228.1,9.0,22345.93,8.57,22347.59,7.92,22439.68,0.98,50.01,290.12,277476.92,8.56,22175.47,8.55,22184.91,7.64,22252.33,0.92
2025-06-19 04:35:00,2025-06-19,04:35:00,50.01,320.99,321254.65,8.97,22355.36,8.58,22355.62,7.94,22449.43,0.98,50.01,291.86,277501.06,8.56,22197.16,8.52,22206.72,7.74,22274.14,0.92
2025-06-19 04:40:00,2025-06-19,04:40:00,50.0,321.22,321280.24,8.98,22337.44,8.58,22338.64,7.95,22428.3,0.98,50.01,295.7,277524.18,8.63,22177.29,8.68,22185.7,7.79,22252.68,0.93
2025-06-19 04:45:00,2025-06-19,04:45:00,50.03,323.89,321306.66,9.0,22349.74,8.66,22353.29,8.02,22443.23,0.98,50.03,281.84,277548.27,8.36,22181.64,8.31,22190.14,7.47,22257.47,0.92
2025-06-19 04:50:00,2025-06-19,04:50:00,50.04,320.29,321332.83,8.98,22326.01,8.58,22329.17,7.95,22415.24,0.97,50.04,281.81,277571.04,8.35,22166.05,8.31,22174.87,7.42,22245.66,0.92
2025-06-19 04:55:00,2025-06-19,04:55:00,50.07,320.41,321359.62,9.04,22332.5,8.59,22336.61,7.97,22426.39,0.97,50.07,287.35,277594.81,8.48,22169.65,8.49,22179.45,7.56,22245.11,0.92
2025-06-19 05:00:00,2025-06-19,05:00:00,50.08,318.87,321386.43,9.04,22324.88,8.57,22328.51,7.89,22419.0,0.97,50.08,290.6,277619.21,8.55,22172.2,8.54,22182.02,7.67,22249.08,0.92
2025-06-19 05:05:00,2025-06-19,05:05:00,50.02,328.61,321413.71,9.43,22290.9,8.9,22296.01,7.99,22387.41,0.97,50.02,279.84,277643.36,8.35,22151.08,8.28,22160.41,7.43,22228.46,0.92
2025-06-19 05:10:00,2025-06-19,05:10:00,49.98,321.88,321442.07,9.1,22297.87,8.68,22301.25,7.94,22392.91,0.97,49.98,284.56,277667.97,8.43,22128.21,8.46,22136.96,7.49,22206.33,0.92
2025-06-19 05:15:00,2025-06-19,05:15:00,49.98,318.34,321465.87,8.98,22302.87,8.56,22305.95,7.93,22399.27,0.97,49.98,282.67,277688.97,8.4,22131.88,8.36,22139.72,7.49,22206.71,0.92
2025-06-19 05:20:00,2025-06-19,05:20:00,49.99,316.48,321492.87,8.94,22291.69,8.54,22293.72,7.9,22384.06,0.97,49.99,284.62,277712.92,8.41,22110.34,8.45,22117.3,7.49,22186.23,0.92
2025-06-19 05:25:00,2025-06-19,05:25:00,49.98,315.77,321520.96,8.92,22287.6,8.5,22294.23,7.89,22385.47,0.97,49.98,279.46,277738.43,8.29,22118.89,8.3,22126.2,7.4,22196.39,0.92
2025-06-19 05:30:00,2025-06-19,05:30:00,50.0,315.51,321545.25,8.92,22267.33,8.51,22271.71,7.9,22361.74,0.97,50.02,278.7,277759.81,8.27,22125.44,8.29,22133.34,7.34,22201.85,0.92
2025-06-19 05:35:00,2025-06-19,05:35:00,50.01,316.61,321572.58,8.95,22280.39,8.49,22284.49,7.92,22375.45,0.97,50.01,274.91,277783.82,8.25,22100.33,8.23,22108.19,7.24,22177.31,0.92
2025-06-19 05:40:00,2025-06-19,05:40:00,50.04,315.79,321598.86,8.82,22279.82,8.45,22284.16,7.93,22374.75,0.98,50.04,283.5,277806.89,8.38,22130.68,8.4,22139.25,7.46,22208.13,0.92
2025-06-19 05:45:00,2025-06-19,05:45:00,50.05,312.3,321629.56,8.75,22276.0,8.4,22281.24,7.85,22370.17,0.98,50.05,289.42,277834.85,8.43,22114.68,8.57,22123.8,7.63,22192.16,0.92
2025-06-19 05:50:00,2025-06-19,05:50:00,50.04,312.65,321651.48,8.81,22259.62,8.38,22264.01,7.79,22354.29,0.98,50.04,285.02,277854.95,8.48,22092.39,8.48,22102.33,7.51,22171.06,0.92
2025-06-19 05:55:00,2025-06-19,05:55:00,50.05,307.6,321677.29,8.71,22263.98,8.24,22269.29,7.67,22359.62,0.97,50.05,277.58,277878.33,8.34,22094.89,8.3,22104.85,7.35,22174.68,0.91
2025-06-19 06:00:00,2025-06-19,06:00:00,50.0,254.14,321700.61,7.41,22244.97,7.08,22253.14,6.37,22339.39,0.95,50.01,288.54,277901.79,8.52,22079.91,8.61,22089.75,7.66,22159.44,0.92
2025-06-19 06:05:00,2025-06-19,06:05:00,49.97,256.38,321720.12,7.48,22237.51,7.11,22243.63,6.49,22334.61,0.95,49.97,299.91,277924.27,8.76,22061.77,8.89,22072.25,7.95,22141.52,0.93
2025-06-19 06:10:00,2025-06-19,06:10:00,49.95,322.59,321742.18,9.18,22197.19,8.74,22202.69,8.19,22291.18,0.97,49.95,306.1,277948.42,8.89,22075.24,9.04,22088.68,8.13,22157.74,0.93
2025-06-19 06:15:00,2025-06-19,06:15:00,49.96,272.18,321772.26,7.92,22231.98,7.56,22234.44,6.87,22324.13,0.95,49.95,299.41,277977.03,8.75,22078.38,8.92,22090.62,7.93,22159.72,0.92
2025-06-19 06:20:00,2025-06-19,06:20:00,49.95,265.07,321796.07,7.85,22253.77,7.45,22258.89,6.72,22349.02,0.94,49.95,308.66,278004.56,8.9,22115.48,9.15,22128.91,8.16,22198.02,0.93
2025-06-19 06:25:00,2025-06-19,06:25:00,49.96,268.59,321814.91,7.91,22252.45,7.49,22256.55,6.92,22346.9,0.94,49.96,314.06,278026.6,9.02,22098.71,9.3,22113.01,8.32,22183.17,0.93
2025-06-19 06:30:00,2025-06-19,06:30:00,49.98,270.64,321835.79,7.97,22229.03,7.49,22233.82,6.98,22326.72,0.94,49.98,310.06,278051.0,8.97,22089.1,9.25,22104.38,8.17,22172.67,0.93
2025-06-19 06:35:00,2025-06-19,06:35:00,49.97,265.16,321861.22,7.85,22216.26,7.47,22219.74,6.82,22315.7,0.93,49.97,329.76,278081.48,9.51,22083.71,9.64,22097.62,8.69,22168.82,0.93
2025-06-19 06:40:00,2025-06-19,06:40:00,49.97,210.16,321878.95,6.74,22222.8,6.15,22223.69,5.76,22320.35,0.89,49.97,324.86,278105.5,9.42,22079.17,9.56,22093.07,8.55,22164.78,0.93
2025-06-19 06:45:00,2025-06-19,06:45:00,50.01,210.15,321898.15,6.7,22199.57,6.21,22201.77,5.72,22290.82,0.89,50.02,320.74,278135.8,9.36,22079.51,9.38,22092.33,8.44,22167.37,0.93
2025-06-19 06:50:00,2025-06-19,06:50:00,50.04,221.17,321915.02,6.87,22166.2,6.45,22168.66,5.88,22275.35,0.89,50.04,340.17,278163.14,9.78,22055.88,9.98,22067.08,8.92,22144.89,0.93
2025-06-19 06:55:00,2025-06-19,06:55:00,50.04,210.53,321933.54,6.73,22161.02,6.13,22163.79,5.67,22261.71,0.9,50.04,347.8,278194.03,10.0,22041.09,10.15,22053.55,9.12,22126.02,0.94
2025-06-19 07:00:00,2025-06-19,07:00:00,50.0,244.73,321950.99,7.58,22136.16,7.11,22135.88,6.35,22237.76,0.91,50.0,441.6,278222.33,12.43,22024.97,12.47,22038.9,11.57,22110.42,0.95
2025-06-19 07:05:00,2025-06-19,07:05:00,50.01,293.24,321972.38,8.51,22085.61,8.32,22089.53,7.52,22188.84,0.94,50.01,795.19,278269.29,21.75,21987.7,21.35,22006.08,21.0,22075.1,0.99
2025-06-19 07:10:00,2025-06-19,07:10:00,49.98,284.72,321997.29,8.69,22075.15,8.28,22083.37,7.57,22178.8,0.93,49.98,993.48,278347.72,26.83,21988.19,26.0,22008.33,26.03,22078.95,1.0
2025-06-19 07:15:00,2025-06-19,07:15:00,50.03,302.16,322021.71,9.15,22132.73,8.71,22132.26,8.06,22236.11,0.92,50.03,1104.64,278436.16,29.54,22073.42,28.47,22097.37,29.54,22166.07,1.0
2025-06-19 07:20:00,2025-06-19,07:20:00,50.03,454.5,322048.78,12.74,22178.31,12.24,22178.64,11.89,22281.3,0.96,50.03,1130.11,278521.35,30.02,22130.87,28.99,22157.39,30.07,22225.45,1.0
2025-06-19 07:25:00,2025-06-19,07:25:00,50.03,668.13,322107.16,18.31,22143.64,17.22,22146.43,17.23,22253.02,0.99,50.03,1152.37,278636.16,30.74,22132.19,29.51,22158.75,30.69,22227.7,1.0
2025-06-19 07:30:00,2025-06-19,07:30:00,50.02,737.03,322155.28,19.94,22113.54,18.85,22119.14,19.39,22220.62,0.99,50.02,1135.3,278718.78,30.28,22107.02,29.17,22133.91,30.13,22201.62,1.0
2025-06-19 07:35:00,2025-06-19,07:35:00,50.0,705.18,322220.32,18.92,22106.79,17.82,22114.2,18.92,22210.98,0.99,50.0,1085.08,278814.59,29.04,22080.45,28.1,22104.27,28.75,22171.99,1.0
2025-06-19 07:40:00,2025-06-19,07:40:00,49.98,690.77,322283.87,18.79,22061.78,17.58,22070.28,18.69,22167.89,0.99,49.98,1029.18,278911.38,27.6,22024.18,26.84,22042.93,27.33,22108.34,1.0
2025-06-19 07:45:00,2025-06-19,07:45:00,49.99,708.26,322336.81,19.02,22049.61,17.82,22057.95,18.83,22154.24,0.99,49.99,1006.33,278987.91,27.13,21974.33,26.39,21991.74,26.65,22055.9,1.0
2025-06-19 07:50:00,2025-06-19,07:50:00,50.0,676.1,322394.95,18.29,22012.94,17.2,22023.6,18.28,22119.12,0.99,50.0,999.99,279073.26,26.95,21934.95,26.25,21953.49,25.95,22018.12,1.0
2025-06-19 07:55:00,2025-06-19,07:55:00,49.97,709.86,322457.23,19.48,21989.38,18.28,22002.67,19.45,22096.86,0.99,49.97,991.95,279161.03,27.12,21886.55,26.32,21903.65,25.97,21968.62,1.0
2025-06-19 08:00:00,2025-06-19,08:00:00,49.93,774.29,322517.19,20.67,21938.06,19.37,21948.81,20.58,22046.03,1.0,49.93,992.28,279240.91,27.08,21865.13,26.3,21883.35,26.09,21949.48,1.0
2025-06-19 08:05:00,2025-06-19,08:05:00,49.9,781.63,322579.25,20.94,21934.95,19.59,21945.97,20.86,22039.32,1.0,49.9,1009.76,279321.09,27.54,21863.45,26.69,21883.15,26.59,21946.27,1.0
2025-06-19 08:10:00,2025-06-19,08:10:00,50.0,776.44,322642.65,21.03,21990.69,19.73,22000.99,20.96,22098.42,1.0,49.99,1020.54,279403.51,27.76,21927.87,26.86,21947.35,26.84,22013.63,1.0
2025-06-19 08:15:00,2025-06-19,08:15:00,50.02,775.37,322707.91,21.06,21978.04,19.58,21984.84,21.02,22084.86,0.99,50.02,1017.59,279488.44,27.64,21923.01,26.82,21943.12,26.77,22009.26,1.0
2025-06-19 08:20:00,2025-06-19,08:20:00,49.99,754.59,322781.51,20.53,21956.51,19.06,21963.77,20.44,22062.57,0.99,49.99,1013.68,279583.88,27.55,21908.3,26.79,21928.04,26.62,21991.69,1.0
2025-06-19 08:25:00,2025-06-19,08:25:00,49.98,794.03,322840.04,21.46,21977.82,20.04,21988.34,21.5,22086.79,0.99,49.98,1012.11,279659.96,27.53,21925.67,26.71,21946.52,26.56,22009.59,1.0
2025-06-19 08:30:00,2025-06-19,08:30:00,49.97,813.35,322907.27,21.99,21983.33,20.57,21993.84,22.07,22093.27,0.99,49.97,1019.23,279744.59,27.75,21942.53,26.94,21962.33,26.6,22027.74,1.0
2025-06-19 08:35:00,2025-06-19,08:35:00,49.96,800.47,322975.24,21.77,21977.96,20.25,21989.96,21.74,22087.82,0.99,49.96,1015.81,279830.46,27.6,21935.82,26.87,21954.26,26.6,22020.06,1.0
2025-06-19 08:40:00,2025-06-19,08:40:00,50.0,801.45,323041.21,21.84,21971.82,20.37,21988.42,21.69,22083.55,0.99,50.0,1013.23,279913.9,27.48,21941.49,26.78,21960.58,26.56,22026.24,1.0
2025-06-19 08:45:00,2025-06-19,08:45:00,49.99,815.19,323108.19,22.11,21961.73,20.53,21978.55,22.01,22075.13,0.99,50.0,1018.73,279998.43,27.68,21926.04,27.01,21944.41,26.66,22012.67,1.0
2025-06-19 08:50:00,2025-06-19,08:50:00,49.97,813.47,323176.43,22.11,21942.01,20.41,21961.44,22.14,22057.71,1.0,49.98,1026.82,280083.79,27.97,21896.06,27.22,21914.66,26.95,21983.4,1.0
2025-06-19 08:55:00,2025-06-19,08:55:00,49.98,860.09,323230.43,23.39,21927.99,21.77,21948.29,23.54,22043.41,1.0,49.98,1041.59,280150.68,28.38,21869.06,27.63,21885.83,27.4,21957.02,1.0
2025-06-19 09:00:00,2025-06-19,09:00:00,49.96,792.4,323322.74,21.53,21864.8,19.99,21885.1,21.71,21983.28,1.0,49.96,1027.37,280263.51,28.03,21876.75,27.36,21896.25,26.91,21968.29,1.0
2025-06-19 09:05:00,2025-06-19,09:05:00,49.96,850.94,323392.38,23.01,21846.09,21.43,21866.62,23.05,21961.43,1.0,49.96,1020.4,280348.52,27.79,21862.29,27.21,21881.96,26.87,21952.07,1.0
2025-06-19 09:10:00,2025-06-19,09:10:00,49.96,874.37,323462.58,23.77,21836.52,22.37,21854.33,23.9,21947.72,1.0,49.96,1026.92,280431.28,28.02,21839.21,27.34,21858.3,27.04,21931.72,1.0
2025-06-19 09:15:00,2025-06-19,09:15:00,49.98,814.98,323528.0,22.45,21856.9,20.99,21872.38,22.53,21970.01,0.99,49.98,1030.63,280511.74,28.05,21878.43,27.34,21898.35,27.21,21970.71,1.0
2025-06-19 09:20:00,2025-06-19,09:20:00,49.99,851.86,323603.21,23.14,21864.3,21.59,21877.44,22.99,21977.54,1.0,49.99,1036.93,280604.0,28.22,21869.02,27.61,21889.5,27.3,21962.73,1.0
2025-06-19 09:25:00,2025-06-19,09:25:00,50.04,859.57,323672.38,23.21,21855.64,21.75,21872.86,23.16,21968.83,1.0,50.04,1034.25,280687.19,28.19,21881.86,27.57,21903.5,27.09,21976.69,1.0
2025-06-19 09:30:00,2025-06-19,09:30:00,50.05,811.19,323739.35,22.11,21855.94,20.71,21870.83,22.05,21973.11,0.99,50.05,1041.2,280770.3,28.35,21874.03,27.79,21894.81,27.29,21969.39,1.0
2025-06-19 09:35:00,2025-06-19,09:35:00,50.05,828.43,323808.26,22.43,21868.63,21.15,21882.05,22.53,21985.39,0.99,50.05,1036.39,280860.57,28.23,21872.99,27.59,21892.68,27.21,21966.86,1.0
2025-06-19 09:40:00,2025-06-19,09:40:00,50.05,844.7,323885.51,23.06,21846.45,21.55,21859.45,22.95,21963.4,1.0,50.05,1035.07,280956.58,28.16,21876.48,27.58,21895.47,27.13,21975.69,1.0
2025-06-19 09:45:00,2025-06-19,09:45:00,50.05,843.77,323940.16,23.01,21829.17,21.47,21842.34,22.95,21946.36,0.99,50.05,1035.35,281023.63,28.14,21858.79,27.68,21878.36,27.24,21953.64,1.0
2025-06-19 09:50:00,2025-06-19,09:50:00,50.04,841.28,324019.77,22.58,21949.79,21.12,21968.99,22.65,22068.56,1.0,50.05,1046.66,281122.22,28.52,21843.79,27.92,21864.46,27.58,21939.83,1.0
2025-06-19 09:55:00,2025-06-19,09:55:00,50.06,836.59,324088.47,22.66,21981.27,21.11,22001.42,22.67,22105.04,0.99,50.06,1062.43,281208.1,29.03,21834.4,28.4,21856.06,27.84,21931.28,1.0
2025-06-19 10:00:00,2025-06-19,10:00:00,50.05,840.58,324155.71,22.82,21961.2,21.19,21979.32,22.89,22085.19,1.0,50.05,1109.29,281296.55,30.26,21817.64,29.51,21839.92,29.18,21917.7,1.0
2025-06-19 10:05:00,2025-06-19,10:05:00,50.01,823.22,324221.79,22.36,21913.38,20.77,21927.95,22.4,22036.1,0.99,50.01,1094.01,281385.31,29.88,21792.34,29.25,21814.47,28.73,21893.49,1.0
2025-06-19 10:10:00,2025-06-19,10:10:00,49.99,812.25,324296.03,21.98,21912.74,20.58,21928.68,22.05,22037.48,0.99,49.99,1091.13,281484.81,29.89,21781.77,29.17,21805.7,28.66,21883.76,1.0
2025-06-19 10:15:00,2025-06-19,10:15:00,50.01,785.33,324345.91,21.25,21896.3,19.82,21912.65,21.45,22021.17,0.99,50.01,1099.77,281552.35,30.12,21781.72,29.53,21804.18,28.76,21881.35,1.0
2025-06-19 10:20:00,2025-06-19,10:20:00,50.03,815.54,324436.39,22.47,21902.6,20.77,21916.11,22.38,22027.06,1.0,50.03,1118.05,281675.54,30.57,21773.07,29.92,21794.08,29.42,21871.9,1.0
2025-06-19 10:25:00,2025-06-19,10:25:00,50.04,818.96,324504.26,22.37,21906.83,20.76,21922.49,22.27,22030.57,0.99,50.04,1124.5,281768.16,30.67,21778.2,30.16,21800.89,29.59,21877.73,1.0
2025-06-19 10:30:00,2025-06-19,10:30:00,50.03,830.04,324574.67,22.58,21919.67,21.04,21940.33,22.66,22047.54,0.99,50.03,1134.73,281863.46,30.87,21793.98,30.36,21817.13,29.88,21896.41,1.0
2025-06-19 10:35:00,2025-06-19,10:35:00,50.01,824.32,324635.77,22.34,21903.06,20.77,21924.09,22.51,22029.61,0.99,50.0,1133.6,281946.52,30.88,21788.59,30.31,21810.26,29.89,21891.2,1.0
2025-06-19 10:40:00,2025-06-19,10:40:00,50.02,826.02,324703.23,22.44,21909.27,20.9,21929.28,22.51,22034.03,0.99,50.02,1124.16,282039.22,30.65,21787.13,30.05,21808.38,29.64,21888.99,1.0
2025-06-19 10:45:00,2025-06-19,10:45:00,50.04,836.5,324760.08,22.74,21899.96,21.26,21918.7,22.89,22027.28,0.99,50.04,1084.53,282116.2,29.61,21783.45,29.06,21804.38,28.54,21885.23,1.0
2025-06-19 10:50:00,2025-06-19,10:50:00,50.05,832.28,324846.89,22.4,21919.95,21.08,21939.02,22.65,22045.96,0.99,50.05,1068.97,282227.08,29.12,21791.92,28.75,21810.7,28.15,21894.35,1.0
2025-06-19 10:55:00,2025-06-19,10:55:00,50.06,813.53,324913.7,21.98,21893.82,20.61,21912.09,22.16,22021.58,0.99,50.06,1071.63,282313.06,29.16,21794.54,28.86,21812.93,28.13,21898.35,1.0
2025-06-19 11:00:00,2025-06-19,11:00:00,50.04,829.97,324982.72,22.39,21888.19,20.95,21901.45,22.4,22015.07,0.99,50.04,1078.45,282402.9,29.33,21776.34,29.02,21795.77,28.43,21877.7,1.0
