OccurredOn,Date,Time,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-LZ1LZ2_HLI_INC2_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC1_kWH,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kW,ELE-MSB-TWR-B2-MZ1MZ2_HLI_INC2_kWH,ELE-MSB-TWR-L33-HZ1_HLI_INC_kW,ELE-MSB-TWR-L33-HZ1_HLI_INC_kWH,ELE-MSB-TWR-L33-HZ2_HLI_INC_kW,ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-LZE_HLI_INC2_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC1_kWH,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kW,ELE-EMSB-TWR-B2-MZE_HLI_INC2_kWH,ELE-EMSB-TWR-L33-HZE_HLI_INC_kW,ELE-EMSB-TWR-L33-HZE_HLI_INC_kWH
2025-06-01 09:00:00,2025-06-01,09:00:00,120.87,841745.76,45.55,924573.39,43.2,830562.37,58.07,633680.25,0.0,0.0,114.53,807079.02,36.69,791309.64,0.0,0.0,19.32,127049.84,0.0,0.0,27.87,414533.43
2025-06-01 09:05:00,2025-06-01,09:05:00,112.09,841757.08,52.32,924577.57,43.41,830565.52,56.51,633684.9,0.0,0.0,157.66,807092.47,36.04,791312.92,0.0,0.0,19.32,127051.46,0.0,0.0,46.27,414537.42
2025-06-01 09:10:00,2025-06-01,09:10:00,109.83,841765.95,49.73,924581.61,44.82,830569.9,57.26,633690.54,0.0,0.0,123.27,807101.81,36.61,791316.14,0.0,0.0,19.28,127053.22,0.0,0.0,29.31,414539.78
2025-06-01 09:15:00,2025-06-01,09:15:00,109.35,841775.97,47.02,924586.02,45.69,830574.05,57.34,633695.35,0.0,0.0,119.66,807112.17,37.04,791319.46,0.0,0.0,19.98,127054.82,0.0,0.0,36.36,414542.27
2025-06-01 09:20:00,2025-06-01,09:20:00,109.61,841784.94,46.67,924589.88,44.42,830577.9,56.92,633699.82,0.0,0.0,131.73,807122.48,35.88,791322.55,0.0,0.0,19.28,127056.45,0.0,0.0,36.83,414545.08
2025-06-01 09:25:00,2025-06-01,09:25:00,109.44,841794.01,47.15,924593.77,49.08,830581.41,56.34,633704.49,0.0,0.0,121.73,807133.42,35.74,791325.42,0.0,0.0,19.29,127058.1,0.0,0.0,39.01,414547.99
2025-06-01 09:30:00,2025-06-01,09:30:00,110.42,841803.82,46.9,924598.27,58.59,830585.9,57.45,633709.88,0.0,0.0,129.03,807144.0,34.74,791328.52,0.0,0.0,19.26,127059.82,0.0,0.0,33.64,414550.6
2025-06-01 09:35:00,2025-06-01,09:35:00,111.41,841812.04,46.7,924602.22,51.24,830590.7,57.86,633714.64,0.0,0.0,121.2,807154.13,36.49,791331.51,0.0,0.0,19.66,127061.36,0.0,0.0,40.04,414553.26
2025-06-01 09:40:00,2025-06-01,09:40:00,114.47,841822.17,46.37,924606.06,43.84,830594.54,59.56,633719.11,0.0,0.0,130.34,807164.08,35.54,791334.55,0.0,0.0,19.69,127063.02,0.0,0.0,36.04,414555.67
2025-06-01 09:45:00,2025-06-01,09:45:00,112.42,841831.4,47.46,924609.47,44.71,830598.06,55.33,633723.83,0.0,0.0,129.06,807175.26,35.0,791337.31,0.0,0.0,19.47,127064.83,0.0,0.0,28.91,414558.47
2025-06-01 09:50:00,2025-06-01,09:50:00,109.54,841841.58,45.5,924613.75,44.18,830601.9,56.59,633728.78,0.0,0.0,138.2,807186.54,34.47,791340.9,0.0,0.0,19.3,127066.42,0.0,0.0,30.13,414561.26
2025-06-01 09:55:00,2025-06-01,09:55:00,112.71,841850.22,44.96,924617.59,43.12,830605.42,58.02,633733.74,0.0,0.0,138.87,807198.0,38.36,791343.98,0.0,0.0,19.3,127068.1,0.0,0.0,40.98,414563.94
2025-06-01 10:00:00,2025-06-01,10:00:00,112.23,841859.69,46.98,924620.89,45.34,830608.93,57.04,633738.1,0.0,0.0,129.82,807209.23,35.46,791346.55,0.0,0.0,19.21,127069.68,0.0,0.0,29.47,414567.02
2025-06-01 10:05:00,2025-06-01,10:05:00,107.93,841867.64,44.64,924624.49,52.99,830613.09,57.36,633743.16,0.0,0.0,124.21,807221.03,35.96,791349.52,0.0,0.0,19.15,127071.34,0.0,0.0,29.55,414569.78
2025-06-01 10:10:00,2025-06-01,10:10:00,113.28,841877.88,45.48,924628.35,52.79,830617.59,56.12,633747.5,0.0,0.0,144.66,807231.34,35.43,791352.28,0.0,0.0,19.14,127072.8,0.0,0.0,38.41,414572.47
2025-06-01 10:15:00,2025-06-01,10:15:00,116.53,841886.88,43.83,924632.08,49.01,830621.95,56.7,633751.98,0.0,0.0,126.97,807242.51,32.96,791355.4,0.0,0.0,19.61,127074.4,0.0,0.0,30.48,414575.12
2025-06-01 10:20:00,2025-06-01,10:20:00,106.84,841897.26,41.86,924635.81,43.52,830625.58,57.35,633756.97,0.0,0.0,127.53,807254.66,33.72,791358.38,0.0,0.0,19.2,127076.17,0.0,0.0,39.28,414577.75
2025-06-01 10:25:00,2025-06-01,10:25:00,105.04,841905.57,44.73,924639.96,53.31,830629.41,57.66,633761.9,0.0,0.0,133.07,807265.14,33.22,791361.57,0.0,0.0,19.45,127077.76,0.0,0.0,36.32,414580.63
2025-06-01 10:30:00,2025-06-01,10:30:00,112.22,841914.22,45.18,924643.17,52.87,830633.9,55.68,633766.67,0.0,0.0,124.04,807275.56,36.29,791364.6,0.0,0.0,19.14,127079.3,0.0,0.0,30.26,414582.87
2025-06-01 10:35:00,2025-06-01,10:35:00,111.77,841923.3,45.78,924647.35,53.26,830638.7,56.26,633771.5,0.0,0.0,125.01,807286.58,41.32,791367.58,0.0,0.0,19.13,127080.9,0.0,0.0,29.99,414585.62
2025-06-01 10:40:00,2025-06-01,10:40:00,110.79,841933.28,48.91,924651.6,52.19,830643.17,59.32,633776.43,0.0,0.0,126.15,807297.53,37.88,791370.8,0.0,0.0,19.3,127082.6,0.0,0.0,24.82,414588.21
2025-06-01 10:45:00,2025-06-01,10:45:00,112.63,841943.56,50.43,924655.97,46.15,830647.02,56.26,633781.09,0.0,0.0,128.53,807307.67,40.85,791374.13,0.0,0.0,19.89,127084.1,0.0,0.0,23.87,414590.7
2025-06-01 10:50:00,2025-06-01,10:50:00,114.66,841952.19,47.61,924659.56,50.13,830651.18,55.7,633785.9,0.0,0.0,129.79,807320.23,37.85,791377.26,0.0,0.0,19.37,127085.93,0.0,0.0,60.44,414593.72
2025-06-01 10:55:00,2025-06-01,10:55:00,114.81,841962.48,47.13,924663.51,53.61,830655.33,56.5,633790.38,0.0,0.0,132.27,807330.43,36.15,791380.14,0.0,0.0,19.26,127087.5,0.0,0.0,34.53,414595.88
2025-06-01 11:00:00,2025-06-01,11:00:00,110.82,841971.49,44.69,924667.23,53.07,830659.5,56.17,633794.67,0.0,0.0,135.64,807341.43,35.82,791382.82,0.0,0.0,19.45,127088.93,0.0,0.0,41.33,414598.71
2025-06-01 11:05:00,2025-06-01,11:05:00,111.9,841980.34,46.02,924671.32,52.78,830664.3,56.81,633799.66,0.0,0.0,135.87,807353.72,37.45,791386.44,0.0,0.0,19.26,127090.6,0.0,0.0,34.81,414601.82
2025-06-01 11:10:00,2025-06-01,11:10:00,110.99,841989.75,47.32,924675.18,53.47,830668.78,56.9,633804.78,0.0,0.0,145.22,807365.74,38.99,791389.43,0.0,0.0,19.9,127092.25,0.0,0.0,31.73,414604.79
2025-06-01 11:15:00,2025-06-01,11:15:00,111.18,841998.71,47.28,924679.03,54.51,830672.93,58.55,633809.27,0.0,0.0,142.45,807376.25,38.1,791392.62,0.0,0.0,20.98,127093.9,0.0,0.0,33.79,414607.35
2025-06-01 11:20:00,2025-06-01,11:20:00,111.93,842007.78,47.6,924683.11,52.74,830677.74,57.31,633814.38,0.0,0.0,170.62,807389.65,37.44,791395.88,0.0,0.0,19.71,127095.57,0.0,0.0,45.32,414610.61
2025-06-01 11:25:00,2025-06-01,11:25:00,116.74,842018.65,52.91,924687.53,50.82,830682.22,59.63,633819.5,0.0,0.0,151.06,807403.07,38.98,791399.09,0.0,0.0,21.1,127097.3,0.0,0.0,30.89,414613.55
2025-06-01 11:30:00,2025-06-01,11:30:00,114.49,842027.82,46.09,924691.66,51.77,830686.38,56.48,633823.98,0.0,0.0,133.84,807413.95,36.44,791402.23,0.0,0.0,19.24,127099.0,0.0,0.0,29.41,414616.14
2025-06-01 11:35:00,2025-06-01,11:35:00,116.25,842037.0,45.32,924695.02,50.5,830690.53,55.93,633828.78,0.0,0.0,143.27,807426.01,34.98,791404.99,0.0,0.0,19.7,127100.6,0.0,0.0,35.52,414618.55
2025-06-01 11:40:00,2025-06-01,11:40:00,115.33,842047.09,52.06,924698.85,50.85,830694.7,54.46,633833.27,0.0,0.0,156.09,807438.49,35.5,791407.84,0.0,0.0,19.66,127102.1,0.0,0.0,27.31,414621.34
2025-06-01 11:45:00,2025-06-01,11:45:00,113.89,842056.42,46.65,924702.96,51.41,830699.08,57.23,633837.98,0.0,0.0,147.36,807452.88,37.01,791411.24,0.0,0.0,19.36,127103.94,0.0,0.0,27.07,414623.72
2025-06-01 11:50:00,2025-06-01,11:50:00,111.28,842066.14,51.16,924706.86,50.97,830703.33,57.01,633842.53,0.0,0.0,146.09,807463.45,38.51,791414.39,0.0,0.0,23.49,127105.6,0.0,0.0,25.5,414625.79
2025-06-01 11:55:00,2025-06-01,11:55:00,115.64,842075.11,47.95,924711.02,51.44,830707.5,54.4,633847.02,0.0,0.0,163.43,807476.0,37.95,791417.79,0.0,0.0,18.96,127107.3,0.0,0.0,46.55,414628.63
2025-06-01 12:00:00,2025-06-01,12:00:00,115.12,842085.75,46.52,924714.47,51.96,830711.66,54.55,633851.82,0.0,0.0,149.7,807488.1,36.13,791420.72,0.0,0.0,19.39,127109.0,0.0,0.0,33.28,414631.39
2025-06-01 12:05:00,2025-06-01,12:05:00,110.87,842094.43,43.96,924718.56,52.58,830716.04,54.52,633856.75,0.0,0.0,146.28,807500.4,35.65,791423.97,0.0,0.0,19.84,127110.62,0.0,0.0,31.58,414634.27
2025-06-01 12:10:00,2025-06-01,12:10:00,114.28,842104.4,46.89,924722.41,52.71,830720.61,55.3,633861.09,0.0,0.0,142.4,807513.2,36.44,791426.8,0.0,0.0,19.4,127112.3,0.0,0.0,27.99,414636.95
2025-06-01 12:15:00,2025-06-01,12:15:00,114.88,842113.89,45.18,924725.95,52.23,830725.09,55.07,633865.67,0.0,0.0,141.74,807524.26,35.96,791429.89,0.0,0.0,19.49,127113.87,0.0,0.0,26.53,414638.86
2025-06-01 12:20:00,2025-06-01,12:20:00,113.9,842123.6,47.52,924730.32,51.56,830729.59,56.41,633870.38,0.0,0.0,150.64,807536.82,34.97,791432.83,0.0,0.0,19.62,127115.51,0.0,0.0,40.24,414641.55
2025-06-01 12:25:00,2025-06-01,12:25:00,110.87,842131.95,44.31,924733.73,52.07,830733.42,56.78,633874.85,0.0,0.0,139.94,807548.36,38.0,791435.6,0.0,0.0,19.37,127116.93,0.0,0.0,28.52,414644.33
2025-06-01 12:30:00,2025-06-01,12:30:00,111.42,842141.15,44.09,924737.14,52.55,830737.9,55.76,633879.02,0.0,0.0,149.4,807561.01,36.06,791438.38,0.0,0.0,18.63,127118.6,0.0,0.0,31.08,414647.11
2025-06-01 12:35:00,2025-06-01,12:35:00,108.05,842149.85,45.48,924741.47,51.95,830742.38,56.39,633884.46,0.0,0.0,139.83,807574.2,36.7,791441.72,0.0,0.0,19.65,127120.3,0.0,0.0,20.81,414649.69
2025-06-01 12:40:00,2025-06-01,12:40:00,112.49,842159.43,44.51,924745.12,51.8,830746.6,57.42,633889.02,0.0,0.0,149.34,807585.76,34.86,791444.34,0.0,0.0,24.42,127122.02,0.0,0.0,24.04,414651.94
2025-06-01 12:45:00,2025-06-01,12:45:00,111.55,842169.85,45.14,924749.13,50.98,830751.01,55.4,633893.74,0.0,0.0,142.61,807597.41,35.24,791447.77,0.0,0.0,19.43,127123.62,0.0,0.0,27.93,414654.7
2025-06-01 12:50:00,2025-06-01,12:50:00,111.96,842178.31,43.76,924753.25,52.5,830755.17,55.7,633898.54,0.0,0.0,148.79,807609.73,35.77,791450.44,0.0,0.0,19.37,127125.31,0.0,0.0,35.01,414657.44
2025-06-01 12:55:00,2025-06-01,12:55:00,111.26,842187.97,45.51,924756.7,52.15,830759.65,56.76,633903.23,0.0,0.0,146.81,807621.41,35.97,791453.42,0.0,0.0,19.4,127126.9,0.0,0.0,19.12,414660.1
2025-06-01 13:00:00,2025-06-01,13:00:00,114.04,842197.36,45.32,924760.4,52.56,830764.15,56.3,633907.82,0.0,0.0,145.3,807634.46,35.51,791456.15,0.0,0.0,23.59,127128.68,0.0,0.0,31.12,414662.81
2025-06-01 13:05:00,2025-06-01,13:05:00,115.67,842206.7,45.31,924764.27,50.8,830768.18,55.01,633912.3,0.0,0.0,153.35,807646.64,35.39,791459.37,0.0,0.0,19.32,127130.2,0.0,0.0,34.95,414665.22
2025-06-01 13:10:00,2025-06-01,13:10:00,114.67,842216.19,44.15,924767.89,55.14,830772.46,54.92,633917.11,0.0,0.0,156.68,807659.68,33.68,791462.06,0.0,0.0,19.66,127131.9,0.0,0.0,40.51,414667.99
2025-06-01 13:15:00,2025-06-01,13:15:00,112.97,842226.92,46.5,924771.94,58.41,830777.15,55.1,633921.77,0.0,0.0,157.29,807672.88,36.35,791465.4,0.0,0.0,21.63,127133.67,0.0,0.0,20.56,414670.93
2025-06-01 13:20:00,2025-06-01,13:20:00,115.54,842235.62,45.73,924775.34,49.06,830781.96,55.7,633926.29,0.0,0.0,159.08,807685.8,35.54,791468.78,0.0,0.0,19.38,127135.27,0.0,0.0,39.93,414673.67
2025-06-01 13:25:00,2025-06-01,13:25:00,115.4,842244.55,44.64,924778.99,51.47,830786.41,56.01,633930.86,0.0,0.0,157.83,807698.15,35.45,791471.65,0.0,0.0,19.44,127136.9,0.0,0.0,33.44,414676.55
2025-06-01 13:30:00,2025-06-01,13:30:00,114.57,842254.44,46.07,924783.08,51.27,830790.38,56.4,633935.66,0.0,0.0,155.39,807712.04,36.15,791474.42,0.0,0.0,19.33,127138.5,0.0,0.0,30.17,414679.66
2025-06-01 13:35:00,2025-06-01,13:35:00,112.89,842265.12,45.74,924787.06,51.42,830794.86,55.53,633940.46,0.0,0.0,136.27,807725.57,37.27,791477.64,0.0,0.0,19.39,127140.1,0.0,0.0,24.75,414682.39
2025-06-01 13:40:00,2025-06-01,13:40:00,117.88,842273.13,45.91,924790.76,51.72,830799.01,55.9,633944.95,0.0,0.0,147.78,807736.55,35.37,791480.87,0.0,0.0,19.77,127141.7,0.0,0.0,38.84,414684.63
2025-06-01 13:45:00,2025-06-01,13:45:00,114.42,842283.4,47.24,924794.98,51.46,830803.17,55.07,633949.51,0.0,0.0,149.07,807749.46,37.69,791483.82,0.0,0.0,19.34,127143.37,0.0,0.0,33.55,414687.3
2025-06-01 13:50:00,2025-06-01,13:50:00,111.78,842293.35,48.23,924798.48,43.58,830807.34,59.76,633954.53,0.0,0.0,154.71,807761.79,38.98,791487.09,0.0,0.0,19.44,127144.97,0.0,0.0,36.36,414689.99
2025-06-01 13:55:00,2025-06-01,13:55:00,113.33,842302.48,45.81,924802.63,47.5,830811.05,56.76,633959.34,0.0,0.0,144.83,807773.6,38.02,791490.42,0.0,0.0,19.36,127146.6,0.0,0.0,32.93,414692.51
2025-06-01 14:00:00,2025-06-01,14:00:00,110.15,842311.98,46.72,924806.37,51.54,830815.33,55.5,633964.15,0.0,0.0,159.6,807786.62,37.78,791493.31,0.0,0.0,19.33,127148.2,0.0,0.0,41.56,414695.47
2025-06-01 14:05:00,2025-06-01,14:05:00,113.71,842321.5,46.53,924810.29,53.07,830819.82,56.28,633968.63,0.0,0.0,163.95,807800.77,37.25,791496.45,0.0,0.0,19.44,127149.9,0.0,0.0,30.29,414698.79
2025-06-01 14:10:00,2025-06-01,14:10:00,109.49,842330.43,46.52,924814.2,52.31,830824.4,56.61,633973.34,0.0,0.0,157.28,807813.42,35.85,791499.3,0.0,0.0,19.55,127151.54,0.0,0.0,26.13,414701.29
2025-06-01 14:15:00,2025-06-01,14:15:00,114.5,842339.56,46.19,924817.35,46.2,830828.14,55.77,633978.0,0.0,0.0,141.73,807824.34,37.07,791502.45,0.0,0.0,19.46,127153.04,0.0,0.0,40.17,414703.66
2025-06-01 14:20:00,2025-06-01,14:20:00,119.89,842349.73,45.51,924821.86,49.77,830832.18,57.35,633983.03,0.0,0.0,157.01,807837.97,40.08,791505.84,0.0,0.0,19.64,127154.65,0.0,0.0,51.84,414706.82
2025-06-01 14:25:00,2025-06-01,14:25:00,122.33,842359.8,44.72,924825.49,52.18,830836.46,57.09,633987.92,0.0,0.0,160.09,807850.57,35.54,791509.1,0.0,0.0,19.42,127156.3,0.0,0.0,28.97,414709.75
2025-06-01 14:30:00,2025-06-01,14:30:00,124.72,842368.5,45.08,924829.65,52.56,830840.94,57.23,633992.52,0.0,0.0,160.6,807863.26,36.41,791511.81,0.0,0.0,19.32,127157.86,0.0,0.0,30.89,414712.95
2025-06-01 14:35:00,2025-06-01,14:35:00,125.24,842379.51,46.72,924833.66,48.46,830845.1,57.29,633997.11,0.0,0.0,170.01,807877.44,41.21,791515.63,0.0,0.0,19.52,127159.6,0.0,0.0,34.46,414715.87
2025-06-01 14:40:00,2025-06-01,14:40:00,126.19,842390.0,48.86,924837.6,40.62,830848.39,57.16,634001.9,0.0,0.0,147.77,807892.23,40.51,791518.54,0.0,0.0,19.93,127161.2,0.0,0.0,24.25,414718.39
2025-06-01 14:45:00,2025-06-01,14:45:00,123.02,842399.85,51.1,924840.94,49.34,830852.14,58.61,634006.38,0.0,0.0,171.07,807904.74,37.92,791521.71,0.0,0.0,20.91,127162.7,0.0,0.0,39.27,414721.33
2025-06-01 14:50:00,2025-06-01,14:50:00,125.23,842410.6,47.55,924845.65,51.19,830856.58,58.09,634011.5,0.0,0.0,164.9,807918.33,37.85,791524.84,0.0,0.0,19.51,127164.33,0.0,0.0,46.02,414724.52
2025-06-01 14:55:00,2025-06-01,14:55:00,123.01,842421.53,48.1,924849.98,51.63,830861.1,56.55,634016.63,0.0,0.0,163.65,807932.38,37.16,791528.3,0.0,0.0,21.08,127166.2,0.0,0.0,37.13,414727.84
2025-06-01 15:00:00,2025-06-01,15:00:00,113.25,842431.54,46.73,924853.58,52.27,830865.25,55.85,634021.09,0.0,0.0,157.3,807945.94,36.14,791531.14,0.0,0.0,19.79,127167.9,0.0,0.0,30.42,414730.8
2025-06-01 15:05:00,2025-06-01,15:05:00,114.39,842440.86,47.63,924857.65,42.44,830869.41,56.66,634025.9,0.0,0.0,158.2,807959.02,37.4,791534.21,0.0,0.0,19.54,127169.5,0.0,0.0,25.81,414733.39
2025-06-01 15:10:00,2025-06-01,15:10:00,111.95,842450.66,46.82,924861.64,48.38,830873.05,56.31,634030.71,0.0,0.0,169.8,807973.09,37.52,791537.25,0.0,0.0,19.75,127171.2,0.0,0.0,31.37,414735.98
2025-06-01 15:15:00,2025-06-01,15:15:00,113.16,842460.14,47.9,924865.58,51.9,830877.41,57.08,634035.5,0.0,0.0,171.78,807987.7,38.74,791540.43,0.0,0.0,19.39,127172.8,0.0,0.0,36.79,414739.06
2025-06-01 15:20:00,2025-06-01,15:20:00,113.74,842469.03,45.81,924869.58,51.79,830881.9,57.23,634040.3,0.0,0.0,165.78,808002.32,43.12,791543.62,0.0,0.0,19.42,127174.3,0.0,0.0,48.3,414742.47
2025-06-01 15:25:00,2025-06-01,15:25:00,114.02,842478.77,48.62,924873.59,51.24,830886.19,58.54,634045.11,0.0,0.0,166.96,808016.97,36.88,791546.76,0.0,0.0,19.51,127175.9,0.0,0.0,35.18,414745.91
2025-06-01 15:30:00,2025-06-01,15:30:00,112.35,842488.43,47.09,924877.41,52.48,830890.22,57.66,634049.9,0.0,0.0,188.0,808031.1,37.0,791549.74,0.0,0.0,19.47,127177.5,0.0,0.0,43.34,414749.66
2025-06-01 15:35:00,2025-06-01,15:35:00,114.46,842497.9,48.91,924881.39,51.9,830894.54,56.88,634054.54,0.0,0.0,175.75,808046.26,36.36,791552.9,0.0,0.0,19.38,127179.2,0.0,0.0,44.74,414753.26
2025-06-01 15:40:00,2025-06-01,15:40:00,113.09,842507.36,50.15,924885.26,51.53,830899.17,55.36,634059.18,0.0,0.0,176.11,808061.08,37.35,791556.02,0.0,0.0,19.31,127180.9,0.0,0.0,45.08,414756.63
2025-06-01 15:45:00,2025-06-01,15:45:00,112.42,842516.69,45.62,924889.39,53.26,830903.34,57.53,634063.98,0.0,0.0,175.69,808075.33,37.12,791559.25,0.0,0.0,21.23,127182.5,0.0,0.0,37.4,414759.73
2025-06-01 15:50:00,2025-06-01,15:50:00,111.34,842525.93,48.64,924893.34,54.27,830907.83,58.44,634068.78,0.0,0.0,179.67,808090.28,37.13,791562.27,0.0,0.0,19.43,127184.1,0.0,0.0,43.25,414763.07
2025-06-01 15:55:00,2025-06-01,15:55:00,112.14,842535.25,46.1,924897.33,54.14,830911.97,57.85,634073.59,0.0,0.0,180.72,808104.66,37.64,791565.44,0.0,0.0,19.4,127185.79,0.0,0.0,44.22,414766.71
2025-06-01 16:00:00,2025-06-01,16:00:00,112.98,842544.75,46.98,924901.42,53.18,830916.62,58.09,634078.38,0.0,0.0,166.38,808119.18,37.36,791568.61,0.0,0.0,19.44,127187.5,0.0,0.0,38.52,414770.2
2025-06-01 16:05:00,2025-06-01,16:05:00,108.35,842553.66,47.75,924905.35,53.05,830921.02,56.78,634083.17,0.0,0.0,160.64,808132.63,36.09,791571.72,0.0,0.0,19.47,127189.1,0.0,0.0,38.62,414773.27
2025-06-01 16:10:00,2025-06-01,16:10:00,108.76,842562.86,46.62,924909.34,53.37,830925.49,57.42,634087.98,0.0,0.0,166.77,808146.69,37.86,791574.99,0.0,0.0,19.85,127190.79,0.0,0.0,44.35,414776.83
2025-06-01 16:15:00,2025-06-01,16:15:00,111.35,842572.06,44.52,924913.17,50.77,830929.82,57.68,634092.78,0.0,0.0,168.74,808160.56,35.86,791578.06,0.0,0.0,19.56,127192.4,0.0,0.0,32.01,414780.41
2025-06-01 16:20:00,2025-06-01,16:20:00,111.18,842581.1,44.48,924916.9,41.81,830933.73,58.15,634097.58,0.0,0.0,167.76,808174.7,35.13,791581.09,0.0,0.0,19.49,127194.0,0.0,0.0,39.08,414783.44
2025-06-01 16:25:00,2025-06-01,16:25:00,112.28,842590.45,43.83,924920.54,40.99,830937.27,58.82,634102.38,0.0,0.0,162.61,808188.02,35.01,791583.98,0.0,0.0,19.65,127195.7,0.0,0.0,34.99,414786.05
2025-06-01 16:30:00,2025-06-01,16:30:00,119.77,842599.91,49.23,924924.21,71.54,830941.48,64.21,634107.5,0.0,0.0,188.44,808201.81,34.28,791586.87,0.0,0.0,19.62,127197.3,0.0,0.0,39.24,414788.95
2025-06-01 16:35:00,2025-06-01,16:35:00,164.25,842611.88,52.87,924928.78,140.31,830950.55,68.1,634112.95,0.0,0.0,231.19,808220.24,34.08,791589.84,0.0,0.0,21.23,127198.9,0.0,0.0,31.11,414791.98
2025-06-01 16:40:00,2025-06-01,16:40:00,170.0,842625.65,54.65,924933.35,143.61,830962.28,68.43,634118.38,0.0,0.0,241.41,808239.68,34.53,791593.08,0.0,0.0,19.91,127200.6,0.0,0.0,33.48,414795.03
2025-06-01 16:45:00,2025-06-01,16:45:00,174.13,842639.98,56.7,924937.99,151.19,830974.19,67.33,634124.14,0.0,0.0,233.7,808258.07,36.54,791596.03,0.0,0.0,19.48,127202.3,0.0,0.0,34.81,414797.97
2025-06-01 16:50:00,2025-06-01,16:50:00,178.34,842653.15,63.5,924943.06,147.79,830987.62,67.28,634129.9,0.0,0.0,235.76,808277.33,33.49,791599.35,0.0,0.0,19.46,127203.96,0.0,0.0,35.5,414801.11
2025-06-01 16:55:00,2025-06-01,16:55:00,189.81,842670.19,58.38,924947.82,162.26,831000.58,68.05,634135.9,0.0,0.0,259.02,808301.17,34.97,791602.23,0.0,0.0,19.48,127205.5,0.0,0.0,54.87,414804.79
2025-06-01 17:00:00,2025-06-01,17:00:00,193.4,842687.96,61.77,924952.93,169.77,831014.27,67.51,634141.53,0.0,0.0,241.28,808318.06,34.88,791604.78,0.0,0.0,19.44,127207.1,0.0,0.0,36.3,414807.35
2025-06-01 17:05:00,2025-06-01,17:05:00,196.01,842704.15,58.53,924958.05,183.4,831028.17,70.23,634146.35,0.0,0.0,231.28,808337.33,36.67,791608.18,0.0,0.0,18.54,127208.74,0.0,0.0,32.81,414810.12
2025-06-01 17:10:00,2025-06-01,17:10:00,199.06,842718.41,57.54,924962.53,195.18,831042.73,69.07,634152.31,0.0,0.0,239.08,808356.83,36.45,791610.86,0.0,0.0,19.71,127210.4,0.0,0.0,42.04,414812.63
2025-06-01 17:15:00,2025-06-01,17:15:00,190.91,842736.62,60.02,924967.24,198.52,831059.67,70.1,634157.73,0.0,0.0,236.64,808374.75,34.96,791614.06,0.0,0.0,19.53,127212.08,0.0,0.0,25.73,414815.19
2025-06-01 17:20:00,2025-06-01,17:20:00,190.87,842752.3,57.01,924972.78,190.11,831077.14,67.57,634163.82,0.0,0.0,235.15,808395.26,35.06,791617.15,0.0,0.0,18.87,127213.77,0.0,0.0,28.72,414817.75
2025-06-01 17:25:00,2025-06-01,17:25:00,191.5,842767.23,55.1,924977.58,190.15,831093.62,71.62,634169.95,0.0,0.0,240.53,808417.71,32.79,791620.19,0.0,0.0,19.32,127215.37,0.0,0.0,36.63,414820.19
2025-06-01 17:30:00,2025-06-01,17:30:00,191.34,842784.09,55.87,924981.85,189.82,831108.26,70.31,634175.7,0.0,0.0,252.53,808437.28,36.73,791622.9,0.0,0.0,19.19,127217.0,0.0,0.0,30.79,414822.9
2025-06-01 17:35:00,2025-06-01,17:35:00,192.44,842801.78,55.84,924987.24,202.48,831124.69,68.97,634181.74,0.0,0.0,246.72,808458.57,34.68,791626.22,0.0,0.0,19.04,127218.65,0.0,0.0,31.31,414826.07
2025-06-01 17:40:00,2025-06-01,17:40:00,194.86,842816.22,51.46,924990.83,197.74,831140.37,66.92,634186.86,0.0,0.0,244.65,808477.48,35.53,791628.66,0.0,0.0,19.42,127220.2,0.0,0.0,32.77,414828.22
2025-06-01 17:45:00,2025-06-01,17:45:00,191.3,842831.98,56.96,924995.63,185.91,831156.81,66.5,634192.55,0.0,0.0,230.48,808497.12,35.36,791631.73,0.0,0.0,19.04,127221.75,0.0,0.0,25.6,414830.99
2025-06-01 17:50:00,2025-06-01,17:50:00,191.32,842848.48,57.28,925000.47,189.06,831172.14,69.74,634198.14,0.0,0.0,237.88,808517.1,34.86,791634.54,0.0,0.0,18.97,127223.42,0.0,0.0,32.72,414833.31
2025-06-01 17:55:00,2025-06-01,17:55:00,192.15,842864.3,54.86,925005.15,188.9,831189.46,69.62,634204.05,0.0,0.0,243.77,808538.57,34.76,791637.73,0.0,0.0,19.11,127225.06,0.0,0.0,28.11,414836.26
